INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
GERD;GERD as a percentage of GDP;UZB;Uzbekistan;2019;2019;0.11377;;
GERD;GERD as a percentage of GDP;UZB;Uzbekistan;2020;2020;0.13918;;
GERD;GERD as a percentage of GDP;PSE;Palestine;2007;2007;0.19723;;
GERD;GERD as a percentage of GDP;PSE;Palestine;2008;2008;0.14914;;
GERD;GERD as a percentage of GDP;PSE;Palestine;2009;2009;0.35646;;
GERD;GERD as a percentage of GDP;PSE;Palestine;2010;2010;0.36156;;
GERD;GERD as a percentage of GDP;PSE;Palestine;2013;2013;0.45434;;
GERD;GERD as a percentage of GDP;RWA;Rwanda;2016;2016;0.64981;;
GERD;GERD as a percentage of GDP;RWA;Rwanda;2019;2019;0.75795;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2000;2000;0.58625;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2001;2001;0.60516;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2002;2002;0.60529;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2003;2003;0.59413;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2004;2004;0.58783;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2005;2005;0.59869;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2006;2006;0.59893;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2007;2007;0.63067;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2008;2008;0.62825;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2009;2009;0.66267;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2010;2010;0.65728;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2011;2011;0.68569;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2012;2012;0.69329;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2013;2013;0.6993;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2014;2014;0.71819;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2015;2015;0.74589;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2016;2016;0.76008;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2017;2017;0.78077;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2018;2018;0.81071;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2019;2019;0.84617;;
GERD;GERD as a percentage of GDP;40617;Western Asia and Northern Africa;2020;2020;0.89568;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2000;2000;0.56879;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2001;2001;0.56244;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2002;2002;0.56071;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2003;2003;0.58311;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2004;2004;0.59748;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2005;2005;0.66709;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2006;2006;0.65579;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2007;2007;0.67292;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2008;2008;0.70248;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2009;2009;0.68648;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2010;2010;0.6563;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2011;2011;0.63295;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2012;2012;0.62648;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2013;2013;0.6038;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2014;2014;0.6028;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2015;2015;0.59952;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2016;2016;0.58952;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2017;2017;0.58827;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2018;2018;0.57914;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2019;2019;0.57703;;
GERD;GERD as a percentage of GDP;40618;Asia (Central and Southern);2020;2020;0.57511;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2000;2000;0.81327;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2001;2001;0.88284;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2002;2002;0.9011;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2003;2003;0.89808;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2004;2004;0.94791;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2005;2005;0.96943;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2006;2006;0.93953;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2007;2007;1.02625;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2008;2008;1.1364;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2009;2009;1.00067;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2010;2010;0.96558;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2011;2011;0.95522;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2012;2012;0.93671;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2013;2013;0.96346;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2014;2014;1.02272;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2015;2015;1.06161;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2016;2016;1.00879;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2017;2017;0.96811;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2018;2018;0.95974;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2019;2019;0.99262;;
GERD;GERD as a percentage of GDP;40344;Small Island Developing States;2020;2020;0.99776;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2000;2000;0.53957;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2001;2001;0.55056;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2002;2002;0.54418;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2003;2003;0.5516;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2004;2004;0.53767;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2005;2005;0.55075;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2006;2006;0.54344;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2007;2007;0.576;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2008;2008;0.61355;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2009;2009;0.63666;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2010;2010;0.65222;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2011;2011;0.62619;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2012;2012;0.62466;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2013;2013;0.65907;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2014;2014;0.68687;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2015;2015;0.72116;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2016;2016;0.67085;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2017;2017;0.60234;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2018;2018;0.61359;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2019;2019;0.62072;;
GERD;GERD as a percentage of GDP;40630;Latin America and the Caribbean;2020;2020;0.62956;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2000;2000;0.21514;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2001;2001;0.20859;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2002;2002;0.21442;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2003;2003;0.21178;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2004;2004;0.20696;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2005;2005;0.20438;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2006;2006;0.20736;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2007;2007;0.21003;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2008;2008;0.2143;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2009;2009;0.22366;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2010;2010;0.23541;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2011;2011;0.24324;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2012;2012;0.25387;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2013;2013;0.26662;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2014;2014;0.26575;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2015;2015;0.26817;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2016;2016;0.26637;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2017;2017;0.26354;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2018;2018;0.26422;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2019;2019;0.26679;;
GERD;GERD as a percentage of GDP;40334;Least Developed Countries;2020;2020;0.26507;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2000;2000;1.50014;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2001;2001;1.53508;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2002;2002;1.56444;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2003;2003;1.58188;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2004;2004;1.60943;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2005;2005;1.6722;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2006;2006;1.71515;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2007;2007;1.72086;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2008;2008;1.74608;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2009;2009;1.8138;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2010;2010;1.82325;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2011;2011;1.88433;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2012;2012;1.95171;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2013;2013;2.01675;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2014;2014;2.05142;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2015;2015;2.05004;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2016;2016;2.06205;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2017;2017;2.09312;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2018;2018;2.12019;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2019;2019;2.18541;;
GERD;GERD as a percentage of GDP;40619;Asia (Eastern and South-eastern);2020;2020;2.30974;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2000;2000;0.40585;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2001;2001;0.4048;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2002;2002;0.40763;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2003;2003;0.42369;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2004;2004;0.43334;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2005;2005;0.46914;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2006;2006;0.465;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2007;2007;0.47503;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2008;2008;0.49088;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2009;2009;0.49378;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2010;2010;0.48048;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2011;2011;0.4708;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2012;2012;0.4673;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2013;2013;0.46396;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2014;2014;0.47076;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2015;2015;0.48244;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2016;2016;0.48877;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2017;2017;0.49172;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2018;2018;0.49044;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2019;2019;0.50077;;
GERD;GERD as a percentage of GDP;40042;Lower middle income countries;2020;2020;0.50655;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2000;2000;2.5672;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2001;2001;2.59781;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2002;2002;2.51125;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2003;2003;2.51539;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2004;2004;2.4607;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2005;2005;2.47137;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2006;2006;2.50574;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2007;2007;2.56752;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2008;2008;2.68693;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2009;2009;2.7335;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2010;2010;2.65458;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2011;2011;2.67725;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2012;2012;2.60021;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2013;2013;2.62108;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2014;2014;2.6307;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2015;2015;2.68603;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2016;2016;2.74796;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2017;2017;2.78907;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2018;2018;2.88495;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2019;2019;3.0285;;
GERD;GERD as a percentage of GDP;40640;Northern America ;2020;2020;3.29948;;
GERD;GERD as a percentage of GDP;40675;World;2000;2000;1.5066;;
GERD;GERD as a percentage of GDP;40675;World;2001;2001;1.5289;;
GERD;GERD as a percentage of GDP;40675;World;2002;2002;1.51983;;
GERD;GERD as a percentage of GDP;40675;World;2003;2003;1.52221;;
GERD;GERD as a percentage of GDP;40675;World;2004;2004;1.49854;;
GERD;GERD as a percentage of GDP;40675;World;2005;2005;1.5191;;
GERD;GERD as a percentage of GDP;40675;World;2006;2006;1.53532;;
GERD;GERD as a percentage of GDP;40675;World;2007;2007;1.55279;;
GERD;GERD as a percentage of GDP;40675;World;2008;2008;1.59255;;
GERD;GERD as a percentage of GDP;40675;World;2009;2009;1.63564;;
GERD;GERD as a percentage of GDP;40675;World;2010;2010;1.61006;;
GERD;GERD as a percentage of GDP;40675;World;2011;2011;1.62627;;
GERD;GERD as a percentage of GDP;40675;World;2012;2012;1.6356;;
GERD;GERD as a percentage of GDP;40675;World;2013;2013;1.65908;;
GERD;GERD as a percentage of GDP;40675;World;2014;2014;1.67789;;
GERD;GERD as a percentage of GDP;40675;World;2015;2015;1.6947;;
GERD;GERD as a percentage of GDP;40675;World;2016;2016;1.70182;;
GERD;GERD as a percentage of GDP;40675;World;2017;2017;1.72138;;
GERD;GERD as a percentage of GDP;40675;World;2018;2018;1.7537;;
GERD;GERD as a percentage of GDP;40675;World;2019;2019;1.81226;;
GERD;GERD as a percentage of GDP;40675;World;2020;2020;1.92806;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2000;2000;0.29886;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2001;2001;0.31084;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2002;2002;0.34058;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2003;2003;0.31754;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2004;2004;0.31676;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2005;2005;0.30934;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2006;2006;0.3222;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2007;2007;0.33059;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2008;2008;0.34573;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2009;2009;0.4304;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2010;2010;0.43785;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2011;2011;0.48853;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2012;2012;0.48959;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2013;2013;0.55342;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2014;2014;0.55886;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2015;2015;0.60234;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2016;2016;0.60426;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2017;2017;0.60844;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2018;2018;0.63221;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2019;2019;0.68986;;
GERD;GERD as a percentage of GDP;40603;Africa (Northern);2020;2020;0.75876;;
GERD;GERD as a percentage of GDP;40041;High income countries;2000;2000;2.10383;;
GERD;GERD as a percentage of GDP;40041;High income countries;2001;2001;2.13857;;
GERD;GERD as a percentage of GDP;40041;High income countries;2002;2002;2.1186;;
GERD;GERD as a percentage of GDP;40041;High income countries;2003;2003;2.12124;;
GERD;GERD as a percentage of GDP;40041;High income countries;2004;2004;2.09348;;
GERD;GERD as a percentage of GDP;40041;High income countries;2005;2005;2.12172;;
GERD;GERD as a percentage of GDP;40041;High income countries;2006;2006;2.16076;;
GERD;GERD as a percentage of GDP;40041;High income countries;2007;2007;2.20115;;
GERD;GERD as a percentage of GDP;40041;High income countries;2008;2008;2.27501;;
GERD;GERD as a percentage of GDP;40041;High income countries;2009;2009;2.31624;;
GERD;GERD as a percentage of GDP;40041;High income countries;2010;2010;2.28062;;
GERD;GERD as a percentage of GDP;40041;High income countries;2011;2011;2.31632;;
GERD;GERD as a percentage of GDP;40041;High income countries;2012;2012;2.30776;;
GERD;GERD as a percentage of GDP;40041;High income countries;2013;2013;2.33644;;
GERD;GERD as a percentage of GDP;40041;High income countries;2014;2014;2.35993;;
GERD;GERD as a percentage of GDP;40041;High income countries;2015;2015;2.36645;;
GERD;GERD as a percentage of GDP;40041;High income countries;2016;2016;2.37602;;
GERD;GERD as a percentage of GDP;40041;High income countries;2017;2017;2.42728;;
GERD;GERD as a percentage of GDP;40041;High income countries;2018;2018;2.49615;;
GERD;GERD as a percentage of GDP;40041;High income countries;2019;2019;2.57352;;
GERD;GERD as a percentage of GDP;40041;High income countries;2020;2020;2.74056;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2000;2000;0.23066;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2001;2001;0.24865;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2002;2002;0.25397;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2003;2003;0.24627;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2004;2004;0.24325;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2005;2005;0.25698;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2006;2006;0.22985;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2007;2007;0.20602;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2008;2008;0.20367;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2009;2009;0.21235;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2010;2010;0.15219;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2011;2011;0.15213;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2012;2012;0.16116;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2013;2013;0.16388;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2014;2014;0.1594;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2015;2015;0.1615;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2016;2016;0.1487;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2017;2017;0.1316;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2018;2018;0.11667;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2019;2019;0.11329;;
GERD;GERD as a percentage of GDP;40612;Asia (Central);2020;2020;0.12616;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2000;2000;1.83688;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2001;2001;1.87164;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2002;2002;1.90273;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2003;2003;1.92062;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2004;2004;1.95179;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2005;2005;2.0267;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2006;2006;2.06978;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2007;2007;2.05977;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2008;2008;2.07425;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2009;2009;2.15386;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2010;2010;2.16001;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2011;2011;2.22456;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2012;2012;2.31109;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2013;2013;2.38566;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2014;2014;2.41504;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2015;2015;2.39729;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2016;2016;2.39416;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2017;2017;2.42854;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2018;2018;2.46074;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2019;2019;2.53453;;
GERD;GERD as a percentage of GDP;40611;Asia (Eastern);2020;2020;2.67093;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2000;2000;2.04545;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2001;2001;2.06911;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2002;2002;2.03899;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2003;2003;2.04026;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2004;2004;1.99378;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2005;2005;1.996;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2006;2006;2.01886;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2007;2007;2.04833;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2008;2008;2.12293;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2009;2009;2.20126;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2010;2010;2.15653;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2011;2011;2.17397;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2012;2012;2.15927;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2013;2013;2.17866;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2014;2014;2.19901;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2015;2015;2.23645;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2016;2016;2.26175;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2017;2017;2.29724;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2018;2018;2.35418;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2019;2019;2.44075;;
GERD;GERD as a percentage of GDP;40642;Northern America and Europe;2020;2020;2.61919;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2000;2000;0.57396;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2001;2001;0.59966;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2002;2002;0.63405;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2003;2003;0.66381;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2004;2004;0.67966;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2005;2005;0.72198;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2006;2006;0.7433;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2007;2007;0.77427;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2008;2008;0.81193;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2009;2009;0.90759;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2010;2010;0.92179;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2011;2011;0.94155;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2012;2012;0.99313;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2013;2013;1.03539;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2014;2014;1.0666;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2015;2015;1.10384;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2016;2016;1.12605;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2017;2017;1.13371;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2018;2018;1.14916;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2019;2019;1.20531;;
GERD;GERD as a percentage of GDP;40030;Middle income countries;2020;2020;1.29898;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2000;2000;0.87928;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2001;2001;0.96628;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2002;2002;0.9864;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2003;2003;0.97968;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2004;2004;1.04115;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2005;2005;1.05808;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2006;2006;1.01478;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2007;2007;1.10796;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2008;2008;1.22972;;
GERD;GERD as a percentage of GDP;40550;Small Island Developing States;2009;2009;1.07392;;
