INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2007;2007;1231.52401;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2008;2008;1288.59737;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2009;2009;1343.9395;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2010;2010;1390.59418;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2011;2011;1468.25745;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2012;2012;1526.81765;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2013;2013;1584.06911;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2014;2014;1632.31607;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2015;2015;1678.07211;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2016;2016;1724.19637;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2017;2017;1768.12246;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2018;2018;1857.18731;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2019;2019;2017.08395;;
RPMI;Researchers per million inhabitants (FTE);40611;Asia (Eastern);2020;2020;2131.02568;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2000;2000;800.94074;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2001;2001;818.8556;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2002;2002;831.08011;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2003;2003;860.47339;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2004;2004;871.99426;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2005;2005;907.19316;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2006;2006;929.958;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2007;2007;959.1016;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2008;2008;984.92061;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2009;2009;1009.27078;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2010;2010;1022.14329;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2011;2011;1055.16267;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2012;2012;1079.73738;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2013;2013;1108.43942;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2014;2014;1133.88685;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2015;2015;1160.01865;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2016;2016;1182.77649;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2017;2017;1215.11539;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2018;2018;1265.03367;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2019;2019;1317.3511;;
RPMI;Researchers per million inhabitants (FTE);40675;World;2020;2020;1341.75165;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2000;2000;606.35565;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2001;2001;599.07886;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2002;2002;594.78989;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2003;2003;629.50401;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2004;2004;630.78712;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2005;2005;644.05075;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2006;2006;654.5227;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2007;2007;678.0587;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2008;2008;688.11751;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2009;2009;707.14771;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2010;2010;731.4696;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2011;2011;760.79032;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2012;2012;848.70446;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2013;2013;881.54077;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2014;2014;889.379;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2015;2015;912.45286;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2016;2016;938.57992;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2017;2017;979.44518;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2018;2018;1028.08821;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2019;2019;1084.73073;;
RPMI;Researchers per million inhabitants (FTE);40614;Asia (Western);2020;2020;1131.75879;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2000;2000;502.44979;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2001;2001;507.53119;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2002;2002;533.85048;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2003;2003;556.29239;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2004;2004;579.41851;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2005;2005;626.59842;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2006;2006;646.47182;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2007;2007;678.11816;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2008;2008;686.77917;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2009;2009;730.57857;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2010;2010;748.18407;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2011;2011;768.56269;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2012;2012;766.14998;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2013;2013;800.47675;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2014;2014;806.66658;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2015;2015;843.09718;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2016;2016;875.53132;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2017;2017;868.3971;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2018;2018;875.57355;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2019;2019;921.31767;;
RPMI;Researchers per million inhabitants (FTE);40550;Small Island Developing States;2020;2020;923.6611;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2000;2000;62.69062;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2001;2001;65.28046;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2002;2002;64.13634;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2003;2003;65.09922;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2004;2004;70.69998;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2005;2005;70.73851;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2006;2006;69.46122;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2007;2007;67.85914;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2008;2008;73.63548;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2009;2009;78.09254;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2010;2010;81.14325;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2011;2011;83.43996;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2012;2012;85.26326;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2013;2013;87.85872;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2014;2014;89.46573;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2015;2015;93.89203;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2016;2016;96.05014;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2017;2017;99.22667;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2018;2018;99.06263;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2019;2019;98.18833;;
RPMI;Researchers per million inhabitants (FTE);40606;Africa (Sub-Saharan) ;2020;2020;97.91442;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2000;2000;355.84362;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2001;2001;361.12715;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2002;2002;369.87919;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2003;2003;378.62473;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2004;2004;390.5777;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2005;2005;417.84149;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2006;2006;432.2696;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2007;2007;462.1761;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2008;2008;481.02658;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2009;2009;500.65942;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2010;2010;517.89903;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2011;2011;545.64355;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2012;2012;568.8353;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2013;2013;592.26309;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2014;2014;608.62181;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2015;2015;632.87502;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2016;2016;659.46421;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2017;2017;675.11068;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2018;2018;706.77527;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2019;2019;758.41188;;
RPMI;Researchers per million inhabitants (FTE);40030;Middle income countries;2020;2020;786.02261;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2000;2000;118.19789;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2001;2001;121.76019;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2002;2002;125.32753;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2003;2003;128.98393;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2004;2004;132.64709;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2005;2005;139.36107;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2006;2006;149.53775;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2007;2007;157.55994;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2008;2008;161.52008;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2009;2009;163.16823;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2010;2010;166.73622;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2011;2011;173.61938;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2012;2012;182.10214;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2013;2013;190.82164;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2014;2014;209.15502;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2015;2015;227.87714;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2016;2016;253.99987;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2017;2017;280.18925;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2018;2018;295.8815;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2019;2019;302.8462;;
RPMI;Researchers per million inhabitants (FTE);40616;Asia (Southern);2020;2020;303.06222;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2000;2000;2776.87194;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2001;2001;2838.22601;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2002;2002;2892.22928;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2003;2003;3001.66353;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2004;2004;3018.76965;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2005;2005;3060.21118;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2006;2006;3121.63824;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2007;2007;3158.22671;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2008;2008;3248.07525;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2009;2009;3304.78899;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2010;2010;3295.24799;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2011;2011;3366.8979;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2012;2012;3403.16006;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2013;2013;3477.79671;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2014;2014;3541.73251;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2015;2015;3631.89318;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2016;2016;3651.8746;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2017;2017;3771.41127;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2018;2018;3947.05463;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2019;2019;4030.51109;;
RPMI;Researchers per million inhabitants (FTE);40642;Northern America and Europe;2020;2020;4062.45312;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2000;2000;279.25872;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2001;2001;286.94626;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2002;2002;306.27926;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2003;2003;330.46685;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2004;2004;354.90269;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2005;2005;376.25063;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2006;2006;390.60789;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2007;2007;418.34155;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2008;2008;439.09206;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2009;2009;484.10569;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2010;2010;533.9348;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2011;2011;570.08346;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2012;2012;615.50562;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2013;2013;655.82821;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2014;2014;673.97796;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2015;2015;673.04561;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2016;2016;718.86937;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2017;2017;749.46624;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2018;2018;796.80059;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2019;2019;879.88852;;
RPMI;Researchers per million inhabitants (FTE);40613;Asia (South-eastern);2020;2020;883.53469;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2000;2000;143.72037;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2001;2001;140.4975;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2002;2002;139.41942;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2003;2003;136.12719;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2004;2004;136.86069;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2005;2005;142.96186;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2006;2006;137.49863;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2007;2007;131.2192;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2008;2008;134.14101;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2009;2009;135.49407;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2010;2010;135.94225;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2011;2011;139.77804;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2012;2012;149.55618;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2013;2013;154.61985;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2014;2014;160.05836;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2015;2015;161.67264;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2016;2016;158.68855;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2017;2017;157.85715;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2018;2018;156.43641;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2019;2019;164.12963;;
RPMI;Researchers per million inhabitants (FTE);40330;Landlocked Developing Countries;2020;2020;167.68924;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2000;2000;2466.63611;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2001;2001;2516.22967;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2002;2002;2557.07661;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2003;2003;2607.64928;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2004;2004;2663.79831;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2005;2005;2733.32288;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2006;2006;2790.93207;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2007;2007;2839.69093;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2008;2008;2898.52633;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2009;2009;2925.77993;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2010;2010;2986.33459;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2011;2011;3023.1397;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2012;2012;3096.67821;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2013;2013;3161.73539;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2014;2014;3208.84833;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2015;2015;3313.68308;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2016;2016;3357.20583;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2017;2017;3460.61541;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2018;2018;3567.97503;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2019;2019;3658.51859;;
RPMI;Researchers per million inhabitants (FTE);40620;Europe;2020;2020;3704.18044;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2000;2000;103.02988;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2001;2001;107.42689;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2002;2002;110.53069;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2003;2003;115.38565;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2004;2004;118.26193;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2005;2005;126.05606;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2006;2006;127.46283;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2007;2007;130.76448;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2008;2008;132.39841;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2009;2009;138.17301;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2010;2010;144.98032;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2011;2011;147.19358;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2012;2012;149.41994;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2013;2013;151.56039;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2014;2014;155.88117;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2015;2015;159.66322;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2016;2016;166.13061;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2017;2017;170.75105;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2018;2018;174.43082;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2019;2019;178.07465;;
RPMI;Researchers per million inhabitants (FTE);40044;Low income countries;2020;2020;178.30268;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2000;2000;42.18657;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2001;2001;43.41619;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2002;2002;44.69193;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2003;2003;45.46966;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2004;2004;46.42633;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2005;2005;48.55074;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2006;2006;49.64164;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2007;2007;51.18648;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2008;2008;55.1161;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2009;2009;57.41426;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2010;2010;60.09569;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2011;2011;61.63289;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2012;2012;62.95251;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2013;2013;64.50354;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2014;2014;67.19906;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2015;2015;70.35908;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2016;2016;72.79133;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2017;2017;75.70746;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2018;2018;76.93556;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2019;2019;77.65039;;
RPMI;Researchers per million inhabitants (FTE);40334;Least Developed Countries;2020;2020;76.05529;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2000;2000;3305.49183;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2001;2001;3457.57906;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2002;2002;3616.64312;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2003;2003;3782.57595;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2004;2004;3917.74374;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2005;2005;3991.70577;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2006;2006;4086.7286;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2007;2007;4153.18866;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2008;2008;4216.73646;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2009;2009;4319.41136;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2010;2010;4396.31934;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2011;2011;4565.88005;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2012;2012;4760.71728;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2013;2013;4773.19007;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2014;2014;4881.44154;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2015;2015;4916.4862;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2016;2016;4808.08165;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2017;2017;4782.40156;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2018;2018;4841.96891;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2019;2019;4898.06738;;
RPMI;Researchers per million inhabitants (FTE);40651;Oceania (Australia/New Zealand);2020;2020;4894.20908;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2000;2000;555.10116;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2001;2001;569.17378;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2002;2002;588.134;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2003;2003;606.04506;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2004;2004;628.97635;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2005;2005;682.74635;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2006;2006;709.9025;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2007;2007;771.48859;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2008;2008;815.03981;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2009;2009;856.74996;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2010;2010;890.33133;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2011;2011;945.97307;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2012;2012;987.85782;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2013;2013;1029.10813;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2014;2014;1052.80237;;
RPMI;Researchers per million inhabitants (FTE);40043;Upper middle income countries;2015;2015;1097.86726;;
